3,3,3,3,3,3,3,3,3,3,9,3,3,3,3,3,3,3,3,3
3,3,3,3,1,1,3,3,3,3,4,3,3,3,3,3,3,3,3,3
3,3,3,1,1,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3
3,3,1,1,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3
3,1,1,3,3,3,0,0,3,3,4,3,3,3,3,3,3,3,3,3
3,1,3,3,3,0,0,3,3,3,4,3,3,3,3,3,3,3,3,3
3,3,3,3,0,0,3,3,3,3,4,3,3,1,1,3,3,3,3,3
3,3,3,0,0,3,3,3,3,3,4,3,1,1,3,3,3,3,3,3
3,3,0,0,3,3,3,3,3,3,4,1,1,3,3,3,3,3,3,3
3,0,0,3,3,3,3,3,3,3,4,4,3,0,0,3,3,3,3,3
0,0,3,3,3,3,3,1,1,3,4,4,4,4,5,3,3,3,3,3
0,3,3,3,3,3,1,1,3,3,3,4,0,0,3,3,3,3,3,3
3,3,3,3,3,1,1,3,3,0,0,4,0,3,3,3,3,3,3,3
3,3,3,3,1,1,3,3,0,0,4,4,0,3,0,3,3,3,3,3
3,3,3,1,1,3,3,0,0,4,4,0,3,3,3,1,1,3,3,3
3,3,1,1,3,3,0,0,4,4,0,3,3,3,1,1,3,3,3,3
3,1,1,3,3,0,0,4,4,0,3,3,3,1,1,3,3,3,3,3
1,1,3,3,0,0,4,4,0,3,3,3,1,1,3,3,3,3,3,3
6,4,4,4,4,4,4,0,3,3,3,1,1,3,3,3,3,3,3,3
3,0,0,0,0,9,3,3,3,3,1,1,3,3,3,3,3,3,3,3
