8,8,8,8,8,3,3,3,8,8,8,8,8,3,3,3,8,8,8,8
8,3,3,8,3,3,0,3,3,8,8,8,3,3,0,3,3,8,8,8
8,3,0,0,0,0,0,0,3,3,8,3,3,0,0,0,3,3,8,8
8,8,0,0,6,4,4,0,0,3,3,3,0,0,6,0,0,3,8,8
8,8,3,0,4,8,8,4,0,0,0,0,0,4,8,4,0,3,8,8
8,8,3,0,4,8,5,4,0,0,4,0,0,4,8,4,0,3,8,8
8,8,3,0,4,8,4,4,4,4,4,4,4,4,8,4,0,3,8,8
8,8,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,8,8
8,8,3,3,0,0,6,0,0,0,4,0,0,6,0,0,3,3,8,8
8,8,8,3,3,0,0,0,0,4,4,4,0,0,0,3,3,8,8,8
8,8,8,8,3,3,0,0,4,4,0,4,4,0,3,3,8,8,8,8
8,8,8,8,8,3,3,4,4,0,0,0,4,4,3,3,8,8,8,8
8,8,8,8,8,8,4,4,0,0,6,0,0,4,4,8,8,8,8,8
8,8,8,8,8,4,4,0,0,6,6,6,0,0,4,4,8,8,8,8
8,8,8,8,4,4,0,0,6,6,0,6,6,0,0,4,4,8,8,8
8,8,8,4,4,0,0,6,6,0,0,0,6,6,0,0,4,4,8,8
8,8,4,4,0,0,6,6,0,0,0,0,0,6,6,0,0,4,4,8
8,4,4,0,0,6,6,0,0,0,0,0,0,0,6,6,0,0,4,8
4,4,0,0,6,6,0,0,0,0,0,0,0,0,0,6,6,0,0,4
4,0,0,6,6,0,0,0,0,0,9,0,0,0,0,0,6,6,0,0
