2,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1
2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3
2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3
2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3
2,0,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,3
2,0,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,3
9,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,9
2,0,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,3
2,0,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,3
2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3
2,0,0,0,1,1,0,0,0,0,4,0,0,0,8,8,8,0,0,3
2,0,0,0,1,1,0,0,0,0,4,0,0,0,8,8,8,0,0,3
2,0,0,0,0,0,0,0,0,0,4,0,0,0,8,8,8,0,0,3
2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3
2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3
2,2,2,2,2,2,2,2,2,2,9,2,2,2,2,2,2,2,2,3
