9,8,8,8,8,8,8,8,8,8,6,8,8,8,8,8,8,8,8,8
8,3,3,8,8,8,8,8,8,8,4,8,8,8,3,3,8,8,8,8
8,8,3,3,8,8,8,8,8,8,4,8,8,3,3,8,8,8,8,8
8,8,8,3,8,8,8,8,8,8,4,8,3,3,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,4,8,3,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,4,3,8,8,8,8,8,8,8,8
8,8,8,5,4,4,4,4,4,4,4,8,8,8,8,8,8,8,8,8
8,8,0,0,8,8,8,8,8,8,4,8,8,8,8,8,8,8,8,8
8,8,0,8,8,8,8,8,8,8,4,8,8,8,8,8,8,8,8,8
8,0,0,8,8,8,8,8,8,8,4,8,8,8,8,8,8,8,8,8
8,0,8,8,8,8,8,8,8,8,4,8,8,8,8,8,8,8,8,8
0,0,8,8,8,8,8,8,8,8,4,8,8,8,8,8,8,8,8,8
0,8,8,8,8,8,8,8,8,8,4,8,8,8,8,8,8,8,8,8
0,8,8,8,8,8,8,8,8,8,4,8,8,8,8,8,8,8,8,8
0,8,8,8,8,8,8,8,8,8,4,8,8,8,8,8,8,8,8,8
0,0,8,8,8,8,8,8,8,8,4,8,8,8,8,8,8,8,8,8
8,0,0,8,8,8,8,8,8,8,4,8,8,8,8,8,8,8,8,8
8,8,0,0,8,8,8,8,8,8,4,8,8,8,8,8,8,8,8,8
8,8,8,0,0,8,8,8,8,8,4,8,8,8,8,8,8,8,8,8
8,8,8,8,0,0,8,8,8,8,4,9,8,8,8,8,8,8,8,8
